audio_file,subtitle
gskdnimT5iY_sentence_412.wav,Awfully.
gskdnimT5iY_sentence_430.wav,Are you trace?
gskdnimT5iY_sentence_431.wav,Is there any trace of the missing child?
gskdnimT5iY_sentence_499.wav,This book is within the capacity of young readers.
gskdnimT5iY_sentence_528.wav,This hat is too tight for me.
gskdnimT5iY_sentence_529.wav,She loves to wear tight clothes.
gskdnimT5iY_sentence_585.wav,"The sign read, No entry."
gskdnimT5iY_sentence_601.wav,Please give my regards to your parents.
gskdnimT5iY_sentence_605.wav,Rule
gskdnimT5iY_sentence_607.wav,Don't break the rules.
gskdnimT5iY_sentence_614.wav,She looks odd in those clothes.
gskdnimT5iY_sentence_619.wav,Thirteen is an odd number.
gskdnimT5iY_sentence_716.wav,It's a pleasant environment to work in.
gskdnimT5iY_sentence_719.wav,This dictionary has about forty thousand entries.
gskdnimT5iY_sentence_724.wav,She was hired to do data entry.
gskdnimT5iY_sentence_733.wav,They're very good employers.
gskdnimT5iY_sentence_742.wav,I put all my heart and soul into it.
gskdnimT5iY_sentence_760.wav,Trick.
gskdnimT5iY_sentence_762.wav,I know a few magic tricks.
gskdnimT5iY_sentence_763.wav,It's not a trick question.
gskdnimT5iY_sentence_783.wav,Trial
gskdnimT5iY_sentence_791.wav,Trial and error is a fundamental method of solving problems.
gskdnimT5iY_sentence_794.wav,Powder.
gskdnimT5iY_sentence_800.wav,I study interior decoration.
gskdnimT5iY_sentence_827.wav,A few important facts emerged after the investigation.
gskdnimT5iY_sentence_836.wav,Let's end this debate.
gskdnimT5iY_sentence_862.wav,Relation
gskdnimT5iY_sentence_863.wav,I don't see any relation between them.
gskdnimT5iY_sentence_875.wav,Do you know that naked baby?
gskdnimT5iY_sentence_878.wav,Patience.
gskdnimT5iY_sentence_879.wav,"Those people have been waiting for hours, and they're starting to run out of patience."
gskdnimT5iY_sentence_880.wav,I don't have the patience to wait in line for hours just to buy a ticket.
gzFpOCgvfuY_sentence_018.wav,"Even with all his wealth and fame, he's unhappy."
gzFpOCgvfuY_sentence_027.wav,The instructions were somewhat confusing.
gzFpOCgvfuY_sentence_039.wav,Track
gzFpOCgvfuY_sentence_080.wav,She angrily concluded the meeting.
gzFpOCgvfuY_sentence_093.wav,The judge sentenced him to five years in prison.
gzFpOCgvfuY_sentence_101.wav,"Out of sight, out of mind."
gzFpOCgvfuY_sentence_140.wav,He left school with no formal qualifications.
gzFpOCgvfuY_sentence_171.wav,They are the cores of an organization.
gzFpOCgvfuY_sentence_191.wav,He was a witness to a robbery.
gzFpOCgvfuY_sentence_205.wav,This looks somewhat dangerous.
gzFpOCgvfuY_sentence_262.wav,My mom told me to put my stuffs into this cabinet.
gzFpOCgvfuY_sentence_266.wav,This cabinet is really old. We should sell it.
gzFpOCgvfuY_sentence_273.wav,Can you teach me how to defend myself?
gzFpOCgvfuY_sentence_310.wav,She is an educated girl.
gzFpOCgvfuY_sentence_319.wav,A good relationship is based on more than just physical attraction.
gzFpOCgvfuY_sentence_320.wav,Western
gzFpOCgvfuY_sentence_324.wav,They are from the western United States.
gzFpOCgvfuY_sentence_343.wav,I'm not looking for your sympathy.
gzFpOCgvfuY_sentence_359.wav,His father bought him a new ball.
gzFpOCgvfuY_sentence_360.wav,"The boy burst into tears because of losing his ba,"
gzFpOCgvfuY_sentence_361.wav,Is this ball yours or hers?
gzFpOCgvfuY_sentence_362.wav,His father bought Devotee.
gzFpOCgvfuY_sentence_367.wav,He devoted his whole life to science.
gzFpOCgvfuY_sentence_394.wav,What do you associate with summer?
gzFpOCgvfuY_sentence_427.wav,I'm not as conservative as I used to be.
gzFpOCgvfuY_sentence_439.wav,I have to drag myself out of bed each day.
gzFpOCgvfuY_sentence_457.wav,The town was defended by a large army.
gzFpOCgvfuY_sentence_496.wav,"Not long ago, I witnessed a traffic accident."
gzFpOCgvfuY_sentence_505.wav,I want to devote more time to my family.
gzFpOCgvfuY_sentence_584.wav,They concluded that the dog was stolen.
gzFpOCgvfuY_sentence_624.wav,We will keep you informed of any changes as they arise.
gzFpOCgvfuY_sentence_625.wav,A new difficulty has arisen.
gzFpOCgvfuY_sentence_646.wav,My father is very strict.
gzFpOCgvfuY_sentence_657.wav,Sight
gzFpOCgvfuY_sentence_675.wav,Jim Vo.
gzFpOCgvfuY_sentence_678.wav,Javo.
gzFpOCgvfuY_sentence_685.wav,I twisted my ankle while playing football.
gzFpOCgvfuY_sentence_686.wav,Twist.
gzFpOCgvfuY_sentence_696.wav,"Bend,"
gzFpOCgvfuY_sentence_724.wav,Conventional.
gzFpOCgvfuY_sentence_736.wav,He is under considerable stress.
gzFpOCgvfuY_sentence_759.wav,The negotiations are at a very delicate stage.
gzFpOCgvfuY_sentence_772.wav,Let's put them side by side for comparison.
gzFpOCgvfuY_sentence_774.wav,Comparison
gzFpOCgvfuY_sentence_782.wav,Butter is made from milk.
gzFpOCgvfuY_sentence_789.wav,She went to Silicon Valley with the aim of finding a job.
gzFpOCgvfuY_sentence_791.wav,I always aim high to achieve my best.
gzFpOCgvfuY_sentence_808.wav,He contributed a lot of money to the hospital.
gzFpOCgvfuY_sentence_811.wav,How can you contribute to our organization?
gzFpOCgvfuY_sentence_813.wav,Would you like to contribute to the program?
hhyViRq9AgI_sentence_012.wav,Temperature.
hhyViRq9AgI_sentence_022.wav,"During the interview, they asked about my previous jobs."
hhyViRq9AgI_sentence_056.wav,Was that helpful?
hhyViRq9AgI_sentence_080.wav,Woman
hhyViRq9AgI_sentence_086.wav,It's been proven that women think differently than men.
hhyViRq9AgI_sentence_094.wav,Mess.
hhyViRq9AgI_sentence_1009.wav,I need some garden tools.
hhyViRq9AgI_sentence_1044.wav,What do you really think about it?
hhyViRq9AgI_sentence_1048.wav,Tell me what really happened.
hhyViRq9AgI_sentence_1052.wav,She spoke to the children in a gentle voice.
hhyViRq9AgI_sentence_124.wav,I am waiting for the store to open.
hhyViRq9AgI_sentence_182.wav,Is this the key you are looking for?
hhyViRq9AgI_sentence_191.wav,She has blue eyes.
hhyViRq9AgI_sentence_192.wav,She handed him a light blue shirt.
hhyViRq9AgI_sentence_200.wav,Can you still remember where we first met?
hhyViRq9AgI_sentence_202.wav,I still have a lot of work to do.
hhyViRq9AgI_sentence_205.wav,We need to plant some more trees here.
hhyViRq9AgI_sentence_215.wav,What he said turned out to be a lie.
hhyViRq9AgI_sentence_243.wav,He is not as tall as his father.
hhyViRq9AgI_sentence_248.wav,All plants need light and water.
hhyViRq9AgI_sentence_270.wav,"If you mix blue and yellow, you'll get green."
hhyViRq9AgI_sentence_282.wav,It's probably a warning.
hhyViRq9AgI_sentence_284.wav,He didn't pay any attention to the warning.
hhyViRq9AgI_sentence_287.wav,I want to get off at the next bus stop.
hhyViRq9AgI_sentence_304.wav,Welcome.
hhyViRq9AgI_sentence_309.wav,Welcome to Vietnam.
hhyViRq9AgI_sentence_318.wav,I didn't see anything strange.
hhyViRq9AgI_sentence_348.wav,Don't make any sudden movements.
hhyViRq9AgI_sentence_409.wav,You don't have to go to the party unless you want to.
hhyViRq9AgI_sentence_433.wav,She is a professional dancer.
hhyViRq9AgI_sentence_451.wav,Fear is a powerful emotion.
hhyViRq9AgI_sentence_464.wav,Does anyone claim this umbrella?
hhyViRq9AgI_sentence_490.wav,Most
hhyViRq9AgI_sentence_542.wav,Please don't be concerned about me.
hhyViRq9AgI_sentence_548.wav,I'd like to cancel my order.
hhyViRq9AgI_sentence_550.wav,Please arrange these books in alphabetical order.
hhyViRq9AgI_sentence_554.wav,Singer.
hhyViRq9AgI_sentence_555.wav,Who is your favorite singer?
hhyViRq9AgI_sentence_557.wav,His mother used to be a singer.
hhyViRq9AgI_sentence_565.wav,It amazes me that no one noticed the air.
hhyViRq9AgI_sentence_577.wav,I bought the car at a 10% discount.
hhyViRq9AgI_sentence_579.wav,Can you give me a discount?
hhyViRq9AgI_sentence_594.wav,Mail
hhyViRq9AgI_sentence_610.wav,Nobody understands me.
hhyViRq9AgI_sentence_614.wav,We shouldn't blame ourselves for what happened.
hhyViRq9AgI_sentence_628.wav,That's not my favorite topic.
hhyViRq9AgI_sentence_643.wav,"I'm sorry, but that is simply impossible."
hhyViRq9AgI_sentence_656.wav,Real.
hhyViRq9AgI_sentence_658.wav,The movie is based on real events.
hhyViRq9AgI_sentence_660.wav,Tell me the real reason why you are not willing to do it.
hhyViRq9AgI_sentence_662.wav,Are these flowers real or fake?
hhyViRq9AgI_sentence_668.wav,Get off this ship right now.
hhyViRq9AgI_sentence_678.wav,What is the level of this course?
hhyViRq9AgI_sentence_681.wav,We are on the same level.
hhyViRq9AgI_sentence_682.wav,Process
hhyViRq9AgI_sentence_689.wav,Study.
hhyViRq9AgI_sentence_693.wav,Do you study English every day?
hhyViRq9AgI_sentence_717.wav,His voice was shaky with emotion.
hhyViRq9AgI_sentence_719.wav,He's always found it hard to express his emotions.
hhyViRq9AgI_sentence_722.wav,Invite.
hhyViRq9AgI_sentence_726.wav,He invited
hhyViRq9AgI_sentence_750.wav,Size
hhyViRq9AgI_sentence_752.wav,What size are these shoes?
hhyViRq9AgI_sentence_759.wav,Would you join me for a walk?
hhyViRq9AgI_sentence_760.wav,Come over here and join us.
hhyViRq9AgI_sentence_790.wav,"His clothes were old, but clean."
hhyViRq9AgI_sentence_791.wav,The room was spotlessly clean.
hhyViRq9AgI_sentence_794.wav,Invitation
hhyViRq9AgI_sentence_795.wav,Thank you for the invitation.
hhyViRq9AgI_sentence_801.wav,International.
hhyViRq9AgI_sentence_802.wav,This is an international community.
hhyViRq9AgI_sentence_803.wav,English is an international language.
hhyViRq9AgI_sentence_808.wav,Afraid.
hhyViRq9AgI_sentence_819.wav,Take care not to catch cold.
hhyViRq9AgI_sentence_836.wav,He said that poverty is the root of all evil.
hhyViRq9AgI_sentence_837.wav,We need to get at the root of the matter.
hhyViRq9AgI_sentence_841.wav,What have you observed?
hhyViRq9AgI_sentence_848.wav,We had a wonderful time together.
hhyViRq9AgI_sentence_850.wav,I have a wonderful job.
hhyViRq9AgI_sentence_860.wav,Can I talk to you for a second?
hhyViRq9AgI_sentence_870.wav,Jacket
hhyViRq9AgI_sentence_872.wav,It's in my jacket pocket.
hhyViRq9AgI_sentence_874.wav,Can I try on this jacket?
hhyViRq9AgI_sentence_899.wav,"If you remember anything at all, please let us know."
hhyViRq9AgI_sentence_901.wav,Did he say anything about it?
hhyViRq9AgI_sentence_911.wav,He filled the bottle with water.
hhyViRq9AgI_sentence_914.wav,Guess.
hhyViRq9AgI_sentence_927.wav,You look so pretty in that dress.
hhyViRq9AgI_sentence_941.wav,That guy has a tendency to ramble.
hhyViRq9AgI_sentence_942.wav,Separate. Separate.
hhyViRq9AgI_sentence_944.wav,They separate us into two groups.
hhyViRq9AgI_sentence_952.wav,He is an active member.
hhyViRq9AgI_sentence_954.wav,He is like a member of my family.
hhyViRq9AgI_sentence_960.wav,Her speech made a tremendous impact on everyone.
hhyViRq9AgI_sentence_979.wav,"The sun went behind a bank of clouds. She ran out of the room, slamming the door behind her."
hhyViRq9AgI_sentence_983.wav,No one knows what will happen next.
hhyViRq9AgI_sentence_990.wav,What's the latest news?
hhyViRq9AgI_sentence_991.wav,I have good news for you.
hpNREux9pXU_sentence_039.wav,The restaurant has succeeded beyond expectations.
hpNREux9pXU_sentence_054.wav,Her parents are separated but not divorced.
hpNREux9pXU_sentence_117.wav,Interpretation
hpNREux9pXU_sentence_121.wav,That's one interpretation.
hpNREux9pXU_sentence_144.wav,We're looking for a sales representative position.
hpNREux9pXU_sentence_150.wav,She's our representative in France.
hpNREux9pXU_sentence_152.wav,Bother.
hpNREux9pXU_sentence_172.wav,Fry.
hpNREux9pXU_sentence_197.wav,Membership.
hpNREux9pXU_sentence_202.wav,Unusual.
hpNREux9pXU_sentence_224.wav,Pill.
hpNREux9pXU_sentence_226.wav,Did you take your pills?
hpNREux9pXU_sentence_250.wav,A series of events will take place in June.
hpNREux9pXU_sentence_306.wav,Tip.
hpNREux9pXU_sentence_314.wav,He gave the waiter a generous tip.
hpNREux9pXU_sentence_331.wav,Incident
hpNREux9pXU_sentence_335.wav,I will never forget this incident.
hpNREux9pXU_sentence_336.wav,That incident made him famous.
hpNREux9pXU_sentence_351.wav,The sum of five and three is eight.
hpNREux9pXU_sentence_387.wav,I'm seriously annoyed at him.
hpNREux9pXU_sentence_403.wav,They're digging a hole.
hpNREux9pXU_sentence_408.wav,How deep is the hole?
hpNREux9pXU_sentence_427.wav,He made an important discovery.
hpNREux9pXU_sentence_446.wav,Please forgive me if I have offended you.
hpNREux9pXU_sentence_480.wav,I think that he is a sensible person.
hpNREux9pXU_sentence_514.wav,I packed the suitcase for you.
hpNREux9pXU_sentence_515.wav,Have you finished packing yet?
hpNREux9pXU_sentence_516.wav,I want to buy a pack of cigarettes.
hpNREux9pXU_sentence_525.wav,What can I do to convince you?
hpNREux9pXU_sentence_580.wav,I have a pain in my chest.
hpNREux9pXU_sentence_581.wav,There is an old chest in our warehouse.
hpNREux9pXU_sentence_635.wav,I think that's an exaggeration.
hpNREux9pXU_sentence_691.wav,There is a huge hole in the wall.
hpNREux9pXU_sentence_703.wav,Museum
hpNREux9pXU_sentence_704.wav,Where's the museum?
hpNREux9pXU_sentence_705.wav,She went to the museum by taxi.
hpNREux9pXU_sentence_706.wav,Is the museum open today?
hpNREux9pXU_sentence_716.wav,Each individual is different from another.
hpNREux9pXU_sentence_732.wav,There's no membership fee for joining.
hpNREux9pXU_sentence_739.wav,Her skin is smooth.
hpNREux9pXU_sentence_748.wav,What are the terms of the contract?
hpNREux9pXU_sentence_758.wav,Where were you when the explosion occurred?
hpNREux9pXU_sentence_759.wav,The population explosion is a serious problem.
hpNREux9pXU_sentence_761.wav,What was the cause of the explosion?
hpNREux9pXU_sentence_768.wav,I am frying fish.
hpNREux9pXU_sentence_770.wav,Would you like a fry in the morning?
hpNREux9pXU_sentence_782.wav,Geography
hpNREux9pXU_sentence_791.wav,I need to get more organized.
hpNREux9pXU_sentence_795.wav,Your work is poorly organized.
hpNREux9pXU_sentence_818.wav,Can I help you? he asked pleasantly.
hpNREux9pXU_sentence_840.wav,"I don't know the title, but I recognize the tune."
hpNREux9pXU_sentence_866.wav,We meet on a monthly basis. The work is done on a voluntary basis.
hpNREux9pXU_sentence_874.wav,The twins are so alike that no one can distinguish one from the other.
hpNREux9pXU_sentence_892.wav,Can you identify the man in this picture?
hpNREux9pXU_sentence_950.wav,The reports were confusing.
hpNREux9pXU_sentence_967.wav,Don't outstanding.
hv9d7-jBg8E_sentence_013.wav,Can I make a reservation now?
hv9d7-jBg8E_sentence_018.wav,Smoking is a bad habit.
hv9d7-jBg8E_sentence_058.wav,We talked about a variety of topics.
hv9d7-jBg8E_sentence_117.wav,Nothing lasts forever.
hv9d7-jBg8E_sentence_126.wav,They were stuck in traffic and missed their flight.
hv9d7-jBg8E_sentence_149.wav,She wants a serious relationship.
hv9d7-jBg8E_sentence_150.wav,I think it's time for me to give up on this relationship.
hv9d7-jBg8E_sentence_157.wav,I'll find him wherever he is.
hv9d7-jBg8E_sentence_178.wav,I lived on a farm when I was a kid.
hv9d7-jBg8E_sentence_188.wav,Question
hv9d7-jBg8E_sentence_193.wav,May I ask you a question?
hv9d7-jBg8E_sentence_195.wav,Tire
hv9d7-jBg8E_sentence_202.wav,Seat.
hv9d7-jBg8E_sentence_206.wav,"Excuse me, you're in my seat."
hv9d7-jBg8E_sentence_214.wav,Please enter a valid email address.
hv9d7-jBg8E_sentence_221.wav,Do you often go shopping?
hv9d7-jBg8E_sentence_222.wav,I go shopping every morning.
hv9d7-jBg8E_sentence_226.wav,I touched him lightly on the shoulder.
hv9d7-jBg8E_sentence_235.wav,"Unfortunately, there is no record of the transaction."
hv9d7-jBg8E_sentence_241.wav,He is thirsty for fame.
hv9d7-jBg8E_sentence_242.wav,We were hungry and thirsty.
hv9d7-jBg8E_sentence_254.wav,I am going to start a new job next week.
hv9d7-jBg8E_sentence_270.wav,I advised him not to drink too much.
hv9d7-jBg8E_sentence_275.wav,"The food at this restaurant was acceptable, but no more."
hv9d7-jBg8E_sentence_288.wav,He put the ring on her finger.
hv9d7-jBg8E_sentence_307.wav,anywhere.
hv9d7-jBg8E_sentence_311.wav,I will take you anywhere you want to go.
hv9d7-jBg8E_sentence_312.wav,You can sit anywhere you want.
hv9d7-jBg8E_sentence_313.wav,I can't find my keys anywhere.
hv9d7-jBg8E_sentence_324.wav,"Overall, this is a very useful book."
hv9d7-jBg8E_sentence_336.wav,Japan is a rich country.
hv9d7-jBg8E_sentence_341.wav,Where did you get your hair cut?
hv9d7-jBg8E_sentence_350.wav,Smoking is prohibited in this area.
hv9d7-jBg8E_sentence_352.wav,I quit smoking three years ago.
hv9d7-jBg8E_sentence_354.wav,Convenient.
hv9d7-jBg8E_sentence_357.wav,We must arrange a convenient time and place for the meeting.
hv9d7-jBg8E_sentence_377.wav,I'm gaining weight.
hv9d7-jBg8E_sentence_383.wav,What are they doing?
hv9d7-jBg8E_sentence_403.wav,What's your major?
hv9d7-jBg8E_sentence_405.wav,We have encountered major problems.
hv9d7-jBg8E_sentence_415.wav,bit. He's getting better bit by bit.
hv9d7-jBg8E_sentence_416.wav,I fell asleep for a bit.
hv9d7-jBg8E_sentence_433.wav,We've done the difficult part of the job.
hv9d7-jBg8E_sentence_438.wav,Health is an important factor of happiness.
hv9d7-jBg8E_sentence_450.wav,Stop sucking your thumb.
hv9d7-jBg8E_sentence_454.wav,Comfortable.
hv9d7-jBg8E_sentence_456.wav,Please make yourself comfortable.
hv9d7-jBg8E_sentence_457.wav,She didn't feel comfortable with my friend.
hv9d7-jBg8E_sentence_470.wav,That's an interesting suggestion.
hv9d7-jBg8E_sentence_487.wav,My driver's license will expire next week.
hv9d7-jBg8E_sentence_500.wav,I bought a new car last week.
hv9d7-jBg8E_sentence_504.wav,I intend to stay there for a week.
hv9d7-jBg8E_sentence_506.wav,T.
hv9d7-jBg8E_sentence_507.wav,Could I have some more tea?
hv9d7-jBg8E_sentence_511.wav,Would you like tea or coffee?
hv9d7-jBg8E_sentence_520.wav,Lawyer
hv9d7-jBg8E_sentence_523.wav,We should hire a lawyer.
hv9d7-jBg8E_sentence_525.wav,It's not hard to find a lawyer who can speak English here.
hv9d7-jBg8E_sentence_529.wav,I don't mind if I get wet.
hv9d7-jBg8E_sentence_557.wav,We test your English before deciding which class to put you in.
hv9d7-jBg8E_sentence_559.wav,I'm so happy that I passed the test.
iV9Hex2vIdg_sentence_043.wav,"They had a wonderful holiday, despite the bad weather."
iV9Hex2vIdg_sentence_046.wav,He's just a temporary staff.
iV9Hex2vIdg_sentence_055.wav,His mother is seriously ill.
iV9Hex2vIdg_sentence_064.wav,Please fill out this application form.
iV9Hex2vIdg_sentence_071.wav,We need to get a blood sample.
iV9Hex2vIdg_sentence_074.wav,We would like to see a sample of your work.
iV9Hex2vIdg_sentence_081.wav,I agree with your point of view.
iV9Hex2vIdg_sentence_122.wav,"The boy who lives next door often comes home late. I have known Tom since I was a little boy,"
