source_audio_path,en_source_text,vi_translation,cefr_level
gPNgMoikiVo_sentence_778.wav,I'm sorry to hear that you got laid off.,Tôi rất tiếc khi nghe tin anh bị sa thải.,A2
gPNgMoikiVo_sentence_784.wav,I shouldn't stuff.,Tôi không nên stuff.,A1
gPNgMoikiVo_sentence_792.wav,Don't forget your stuff.,Đừng quên đồ đạc của bạn.,A1
gPNgMoikiVo_sentence_836.wav,He is a tough customer.,Hắn là một khách hàng khó tính.,A2
gPNgMoikiVo_sentence_841.wav,"Since there were no customers, we closed the shop early.","Vì không có khách, chúng tôi đóng cửa sớm.",A2
gPNgMoikiVo_sentence_842.wav,Why don't you call customer service?,Sao anh không gọi dịch vụ khách hàng?,A2
gPNgMoikiVo_sentence_859.wav,Is it hard to learn English?,Học tiếng Anh có khó không?,A2
gPNgMoikiVo_sentence_861.wav,What are you learning?,Bạn đang học được gì?,A1
gPNgMoikiVo_sentence_912.wav,She's a modern girl.,Cô ấy là một cô gái hiện đại.,A1
gPNgMoikiVo_sentence_917.wav,I cancelled my hotel reservations and stayed with friends.,Tôi huỷ đặt phòng khách sạn và ở với bạn bè.,A2
gPNgMoikiVo_sentence_922.wav,They arrived at the hotel.,Họ đã đến khách sạn.,A2
gPNgMoikiVo_sentence_926.wav,Will you marry me?,Em sẽ lấy anh chứ?,A1
gPNgMoikiVo_sentence_944.wav,Cake Coffee,Cà phê bánh,A1
gPNgMoikiVo_sentence_946.wav,We went out for a coffee.,Chúng tôi đi uống cà phê.,A1
gPNgMoikiVo_sentence_947.wav,Could I have some more coffee?,Cho tôi thêm cà phê được không?,A1
gPNgMoikiVo_sentence_948.wav,Coffee.,Cà phê.,A1
gPNgMoikiVo_sentence_971.wav,It is obvious that he is right.,Rõ ràng là ông ấy đúng.,A1
gPNgMoikiVo_sentence_975.wav,I don't want to rest.,Tôi không muốn nghỉ ngơi.,A1
gPNgMoikiVo_sentence_976.wav,I advised him to take a rest.,Tôi khuyên anh ta nên nghỉ ngơi.,A2
gPNgMoikiVo_sentence_992.wav,How many pens do you have?,Anh có bao nhiêu bút?,A1
gPNgMoikiVo_sentence_995.wav,How many event?,Bao nhiêu sự kiện?,A1
gUE72PlGRi0_sentence_005.wav,This channel is only available on cable.,Kênh này chỉ có sẵn trên cáp.,A2
gUE72PlGRi0_sentence_040.wav,Sugar dissolves in water.,Đường tan trong nước.,A2
gUE72PlGRi0_sentence_048.wav,The two countries established diplomatic relations in 1992.,Hai nước thiết lập quan hệ ngoại giao vào năm 1992.,A2
gUE72PlGRi0_sentence_073.wav,Servant,Người phục vụ,A1
gUE72PlGRi0_sentence_091.wav,Dismiss,Thải bỏ,A1
gUE72PlGRi0_sentence_092.wav,The professor dismissed his ideas.,Vị giáo sư bác bỏ ý tưởng của mình.,A2
gUE72PlGRi0_sentence_170.wav,I accidentally stepped on her toe.,Tôi vô tình giẫm phải ngón chân của cô ấy.,A1
gUE72PlGRi0_sentence_171.wav,She tapped her toes to the music.,Cô gõ ngón chân vào tiếng nhạc.,A2
gUE72PlGRi0_sentence_197.wav,Pay attention to the traffic signals.,Chú ý đến các tín hiệu giao thông.,A1
gUE72PlGRi0_sentence_198.wav,He signaled me to stop.,Anh ta ra hiệu cho tôi dừng lại.,A2
gUE72PlGRi0_sentence_239.wav,A series of events will take place.,Một loạt các sự kiện sẽ diễn ra.,A1
gUE72PlGRi0_sentence_254.wav,"I want to be your ally, not your enemy.","Tôi muốn là đồng minh của anh, không phải kẻ thù.",A2
gUE72PlGRi0_sentence_274.wav,He will inevitably hurt himself because he takes too many risks.,Anh ta chắc chắn sẽ tự làm mình bị thương vì đã liều lĩnh quá nhiều.,A2
gUE72PlGRi0_sentence_281.wav,"Celebrate what you've accomplished, but raise the bar a little higher each time you succeed.","Ăn mừng thành tựu của bản thân, nhưng nâng cao tiêu chuẩn một chút mỗi khi thành công.",A2
gUE72PlGRi0_sentence_360.wav,That very commonly happens.,Điều đó rất thường xảy ra.,A2
gUE72PlGRi0_sentence_361.wav,Me.,Tôi.,A1
gUE72PlGRi0_sentence_362.wav,My knee is bleeding.,Đầu gối tôi đang chảy máu.,A1
gUE72PlGRi0_sentence_363.wav,My knee hurts after sitting for a while.,Đầu gối tôi đau sau khi ngồi một lúc.,A2
gUE72PlGRi0_sentence_369.wav,concert.,Buổi hòa nhạc.,A1
gUE72PlGRi0_sentence_371.wav,I wish I could go to the concert.,Ước gì tôi có thể đi xem hoà nhạc.,A1
gUE72PlGRi0_sentence_373.wav,The concert was so amazing.,Buổi hoà nhạc thật tuyệt vời.,A1
gUE72PlGRi0_sentence_375.wav,Can I buy a ticket for the concert here?,Tôi có thể mua vé cho buổi hoà nhạc ở đây không?,A1
gUE72PlGRi0_sentence_384.wav,Queen,Nữ hoàng,A1
gUE72PlGRi0_sentence_385.wav,The rose is called the queen of flowers.,Hoa hồng được gọi là nữ hoàng hoa.,A2
gUE72PlGRi0_sentence_389.wav,She is known as the Queen of Fashion.,Cô được biết đến như Nữ hoàng thời trang.,A2
gUE72PlGRi0_sentence_392.wav,Statue,Thu,A1
gUE72PlGRi0_sentence_393.wav,This is a life-size statue.,Đây là một bức tượng to bằng người thật.,A1
gUE72PlGRi0_sentence_413.wav,"10,000 meters of cable was used for this building.",10.000 mét cáp đã được sử dụng cho tòa nhà này.,B1
gUE72PlGRi0_sentence_421.wav,"This cable is over 3,000 meters long.",Dây cáp này dài hơn 3000 mét.,A2
gUE72PlGRi0_sentence_422.wav,Fashionable.,Thời trang.,A2
gUE72PlGRi0_sentence_424.wav,Tattoos are very fashionable among young people lately.,Hình xăm là trào lưu thời trang của giới trẻ.,A2
gUE72PlGRi0_sentence_454.wav,Gentlemen,Các quý ông.,A1
gUE72PlGRi0_sentence_455.wav,There's a gentleman at the door.,Có một quý ông ở cửa.,A1
gUE72PlGRi0_sentence_456.wav,"Good evening, ladies and gentlemen.",Xin chào quý vị.,A1
gUE72PlGRi0_sentence_457.wav,Who is that gentleman?,Quý ông đó là ai?,A1
gUE72PlGRi0_sentence_458.wav,Their bandage.,Băng gạc.,A1
gUE72PlGRi0_sentence_465.wav,Bandage the foot so that the ankle is supported.,Băng bàn chân để hỗ trợ mắt cá chân.,A2
gUE72PlGRi0_sentence_469.wav,We found new ways to tackle the problem.,Chúng tôi tìm ra những cách mới để giải quyết vấn đề.,A2
gUE72PlGRi0_sentence_482.wav,"Discipline is doing what you know needs to be done, even though you don't want to.","Kỷ luật là làm những gì bạn biết cần phải làm, ngay cả khi bạn không muốn.",A2
gUE72PlGRi0_sentence_549.wav,We're not going to harm you.,Chúng tôi sẽ không làm hại cô.,A2
gUE72PlGRi0_sentence_560.wav,Faith is to believe what you do not see.,Niềm tin là tin vào những gì bạn không thấy.,A2
gUE72PlGRi0_sentence_596.wav,Cow.,Bò.,A1
gUE72PlGRi0_sentence_628.wav,They treat their mother like a servant.,Chúng đối xử với mẹ như một người hầu.,A2
gUE72PlGRi0_sentence_635.wav,I'm not your servant.,Tôi không phải là người hầu của ông.,A1
gUE72PlGRi0_sentence_684.wav,Tom donates half his salary to his favorite charity.,Tom dành một nửa tiền lương của mình cho tổ chức từ thiện yêu thích của mình.,A2
gUE72PlGRi0_sentence_701.wav,She always wears fashionable clothes.,Cô ấy luôn mặc quần áo thời trang.,A2
gUE72PlGRi0_sentence_737.wav,Toe.,Ngón chân.,A1
gUE72PlGRi0_sentence_745.wav,She celebrated with a glass of champagne.,Cô ấy ăn mừng bằng một ly sâm - banh.,A2
gUE72PlGRi0_sentence_768.wav,An awful accident will happen inevitably if you drive at 140 kilometers per hour.,Một tai nạn khủng khiếp sẽ xảy ra nếu bạn lái với tốc độ 140 km/h.,B1
gUE72PlGRi0_sentence_800.wav,Drum,Trống,A1
gUE72PlGRi0_sentence_820.wav,I'll tackle my homework later.,Tôi sẽ làm bài tập về nhà sau.,A1
gUE72PlGRi0_sentence_835.wav,We're in the middle of a crisis.,Chúng ta đang ở giữa một cuộc khủng hoảng.,A2
gUE72PlGRi0_sentence_839.wav,There will be an economic crisis at the end of this year.,Sẽ có một cuộc khủng hoảng kinh tế vào cuối năm nay.,A2
gUE72PlGRi0_sentence_868.wav,Primary,Chính,A2
gUE72PlGRi0_sentence_871.wav,The primary aim of this course is to improve your spoken English.,Mục đích chính của khóa học này là để cải thiện tiếng Anh nói của bạn.,A2
gUE72PlGRi0_sentence_877.wav,He exchanged his cow for two horses.,Hắn đổi bò lấy hai con ngựa.,A2
gUE72PlGRi0_sentence_883.wav,The cows are eating grass.,Những con bò đang ăn cỏ.,A1
gUE72PlGRi0_sentence_885.wav,Is that the way you milk a cow?,Đó là cách anh vắt sữa bò à?,A2
gskdnimT5iY_sentence_001.wav,It was much more difficult than I initially thought.,Nó khó hơn nhiều so với tôi nghĩ lúc đầu.,A2
gskdnimT5iY_sentence_008.wav,bid he bid three hundred dollars for the bicycle.,Ông ta trả giá 300 đô cho chiếc xe đạp.,A2
gskdnimT5iY_sentence_012.wav,He bid$300 for the bicycle.,Anh ta trả giá 300 đô la cho chiếc xe đạp.,A2
gskdnimT5iY_sentence_014.wav,Any higher bids?,Có ai trả giá cao hơn không?,A2
gskdnimT5iY_sentence_016.wav,The firm decided to bid on the new bridge.,Công ty đã quyết định đấu thầu cây cầu mới.,A2
gskdnimT5iY_sentence_082.wav,She has absolutely no enemies.,Cô ấy hoàn toàn không có kẻ thù.,A2
gskdnimT5iY_sentence_084.wav,the enemy attacked from behind.,kẻ thù tấn công từ phía sau.,A2
gskdnimT5iY_sentence_100.wav,Her talents are quite extraordinary.,Tài năng của cô ấy khá là phi thường.,A2
gskdnimT5iY_sentence_170.wav,They will survey the land again this month.,Họ sẽ khảo sát lại vùng đất trong tháng này.,A2
gskdnimT5iY_sentence_184.wav,Imaginary.,Tưởng tượng.,A1
gskdnimT5iY_sentence_191.wav,They are imaginary fears and do not exist.,Chúng chỉ là những nỗi sợ tưởng tượng và không tồn tại.,A2
gskdnimT5iY_sentence_209.wav,You've got nothing to be ashamed of.,Anh không có gì phải xấu hổ cả.,A1
gskdnimT5iY_sentence_216.wav,She was given a raise by her employer.,Cô ấy được tăng lương bởi chủ của mình.,A2
gskdnimT5iY_sentence_255.wav,The police were heavily armed.,Cảnh sát được trang bị vũ khí hạng nặng.,A1
gskdnimT5iY_sentence_276.wav,Apparently they are getting divorced soon.,Rõ ràng là họ sắp ly dị.,A2
gskdnimT5iY_sentence_287.wav,Is there any butter in the refrigerator?,Có bơ trong tủ lạnh không?,A1
gskdnimT5iY_sentence_288.wav,Our refrigerator isn't working.,Tủ lạnh của chúng ta không hoạt động.,A2
gskdnimT5iY_sentence_380.wav,My father rewarded me a new computer.,Cha tôi đã thưởng cho tôi một chiếc máy tính mới.,A2
gskdnimT5iY_sentence_381.wav,She works on a computer 15 hours a day.,Cô ấy làm việc trên máy tính 15 giờ một ngày.,A2
gskdnimT5iY_sentence_393.wav,Employer.,Chủ đầu tư.,A2
gskdnimT5iY_sentence_412.wav,Awfully.,Awfully.,A1
gskdnimT5iY_sentence_430.wav,Are you trace?,Anh có định vị không?,A1
gskdnimT5iY_sentence_431.wav,Is there any trace of the missing child?,Có dấu vết nào của đứa trẻ mất tích không?,A2
gskdnimT5iY_sentence_499.wav,This book is within the capacity of young readers.,Cuốn sách này nằm trong khả năng của những độc giả trẻ.,A2
gskdnimT5iY_sentence_528.wav,This hat is too tight for me.,Cái nón này quá chật với tôi.,A2
gskdnimT5iY_sentence_529.wav,She loves to wear tight clothes.,Cô ấy thích mặc quần áo bó.,A1
gskdnimT5iY_sentence_585.wav,"The sign read, No entry.","Biển ghi, Không có mục.",A2
gskdnimT5iY_sentence_601.wav,Please give my regards to your parents.,Xin hãy gửi lời chào của tôi tới cha mẹ cô.,A1
gskdnimT5iY_sentence_605.wav,Rule,Quy tắc,A1
gskdnimT5iY_sentence_607.wav,Don't break the rules.,Đừng phá vỡ quy tắc.,A1
gskdnimT5iY_sentence_614.wav,She looks odd in those clothes.,Cô ấy trông kỳ lạ trong bộ đồ đó.,A1
gskdnimT5iY_sentence_619.wav,Thirteen is an odd number.,13 là một số lẻ.,A2
gskdnimT5iY_sentence_716.wav,It's a pleasant environment to work in.,Đó là một môi trường làm việc dễ chịu.,A2
gskdnimT5iY_sentence_719.wav,This dictionary has about forty thousand entries.,Từ điển này có khoảng bốn mươi nghìn mục.,A2
gskdnimT5iY_sentence_724.wav,She was hired to do data entry.,Cô ấy được thuê để nhập dữ liệu.,A2
gskdnimT5iY_sentence_733.wav,They're very good employers.,Họ là những nhà tuyển dụng rất tốt.,A2
gskdnimT5iY_sentence_742.wav,I put all my heart and soul into it.,Tôi đã đặt hết tâm hồn và trái tim mình vào đó.,A2
gskdnimT5iY_sentence_760.wav,Trick.,Trick.,A1
gskdnimT5iY_sentence_762.wav,I know a few magic tricks.,Tôi biết vài trò ảo thuật.,A1
gskdnimT5iY_sentence_763.wav,It's not a trick question.,Đó không phải là một câu hỏi mẹo.,A2
gskdnimT5iY_sentence_783.wav,Trial,Thử nghiệm,A2
gskdnimT5iY_sentence_791.wav,Trial and error is a fundamental method of solving problems.,Thử và sai là phương pháp cơ bản để giải quyết vấn đề.,B1
gskdnimT5iY_sentence_794.wav,Powder.,Bột.,A1
gskdnimT5iY_sentence_800.wav,I study interior decoration.,Tôi học trang trí nội thất.,A1
gskdnimT5iY_sentence_827.wav,A few important facts emerged after the investigation.,Một vài sự thật quan trọng xuất hiện sau cuộc điều tra.,A2
gskdnimT5iY_sentence_836.wav,Let's end this debate.,Hãy kết thúc cuộc tranh luận này.,A1
gskdnimT5iY_sentence_862.wav,Relation,Quan hệ,A1
gskdnimT5iY_sentence_863.wav,I don't see any relation between them.,Tôi không thấy mối quan hệ nào giữa họ.,A2
gskdnimT5iY_sentence_875.wav,Do you know that naked baby?,Anh có biết đứa bé khoả thân đó không?,A1
gskdnimT5iY_sentence_878.wav,Patience.,Kiên nhẫn.,A1
gskdnimT5iY_sentence_879.wav,"Those people have been waiting for hours, and they're starting to run out of patience.","Những người đó đã chờ hàng giờ, và họ bắt đầu hết kiên nhẫn.",B1
gskdnimT5iY_sentence_880.wav,I don't have the patience to wait in line for hours just to buy a ticket.,Tôi không có đủ kiên nhẫn để xếp hàng hàng giờ chỉ để mua vé.,A2
gzFpOCgvfuY_sentence_018.wav,"Even with all his wealth and fame, he's unhappy.","Ngay cả với tất cả sự giàu có và danh tiếng của mình, anh ta cũng không hạnh phúc.",A2
gzFpOCgvfuY_sentence_027.wav,The instructions were somewhat confusing.,Các hướng dẫn có phần khó hiểu.,A2
gzFpOCgvfuY_sentence_039.wav,Track,Rãnh,A2
gzFpOCgvfuY_sentence_080.wav,She angrily concluded the meeting.,Bà giận dữ kết thúc cuộc họp.,A2
gzFpOCgvfuY_sentence_093.wav,The judge sentenced him to five years in prison.,Thẩm phán kết án anh năm năm tù giam.,A2
gzFpOCgvfuY_sentence_101.wav,"Out of sight, out of mind.","Không thấy, không nghĩ.",A2
gzFpOCgvfuY_sentence_140.wav,He left school with no formal qualifications.,Ông rời trường mà không có bằng cấp chính thức.,A2
gzFpOCgvfuY_sentence_171.wav,They are the cores of an organization.,Chúng là những nhân tố cốt lõi của một tổ chức.,B1
gzFpOCgvfuY_sentence_191.wav,He was a witness to a robbery.,Hắn là nhân chứng của một vụ cướp.,A2
gzFpOCgvfuY_sentence_205.wav,This looks somewhat dangerous.,Có vẻ hơi nguy hiểm đấy.,A1
gzFpOCgvfuY_sentence_262.wav,My mom told me to put my stuffs into this cabinet.,Mẹ tôi bảo tôi để đồ vào cái tủ này.,A1
gzFpOCgvfuY_sentence_266.wav,This cabinet is really old. We should sell it.,"Cái tủ này cũ lắm rồi, chúng ta nên bán nó đi.",A1
gzFpOCgvfuY_sentence_273.wav,Can you teach me how to defend myself?,Anh có thể dạy tôi cách tự vệ không?,A2
gzFpOCgvfuY_sentence_310.wav,She is an educated girl.,Cô ấy là một cô gái có học thức.,A1
gzFpOCgvfuY_sentence_319.wav,A good relationship is based on more than just physical attraction.,Một mối quan hệ tốt đẹp không chỉ dựa trên sự hấp dẫn về thể chất.,B1
gzFpOCgvfuY_sentence_320.wav,Western,TâyName,A2
gzFpOCgvfuY_sentence_324.wav,They are from the western United States.,Chúng đến từ miền tây Hoa Kỳ.,A2
gzFpOCgvfuY_sentence_343.wav,I'm not looking for your sympathy.,Tôi không tìm kiếm sự cảm thông của anh.,A2
gzFpOCgvfuY_sentence_359.wav,His father bought him a new ball.,Cha nó mua cho nó một buổi khiêu vũ mới.,A1
gzFpOCgvfuY_sentence_360.wav,"The boy burst into tears because of losing his ba,","Thằng bé bật khóc vì mất ba,",A2
gzFpOCgvfuY_sentence_361.wav,Is this ball yours or hers?,Đây là của anh hay của cô ấy?,A2
gzFpOCgvfuY_sentence_362.wav,His father bought Devotee.,Cha ông ta đã mua Devotee.,B1
gzFpOCgvfuY_sentence_367.wav,He devoted his whole life to science.,Ông dành cả cuộc đời mình cho khoa học.,A2
gzFpOCgvfuY_sentence_394.wav,What do you associate with summer?,Bạn liên hệ gì với mùa hè?,A2
gzFpOCgvfuY_sentence_427.wav,I'm not as conservative as I used to be.,Tôi không bảo thủ như trước đây.,A2
gzFpOCgvfuY_sentence_439.wav,I have to drag myself out of bed each day.,Tôi phải lê thân ra khỏi giường mỗi ngày.,A2
gzFpOCgvfuY_sentence_457.wav,The town was defended by a large army.,Thị trấn được bảo vệ bởi một đội quân lớn.,A2
gzFpOCgvfuY_sentence_496.wav,"Not long ago, I witnessed a traffic accident.","Cách đây không lâu, tôi đã chứng kiến một tai nạn giao thông.",A2
gzFpOCgvfuY_sentence_505.wav,I want to devote more time to my family.,Tôi muốn dành nhiều thời gian hơn cho gia đình.,A1
gzFpOCgvfuY_sentence_584.wav,They concluded that the dog was stolen.,Họ kết luận rằng con chó đã bị đánh cắp.,A2
gzFpOCgvfuY_sentence_624.wav,We will keep you informed of any changes as they arise.,Chúng tôi sẽ thông báo cho các bạn về bất kỳ thay đổi nào khi chúng phát sinh.,A2
gzFpOCgvfuY_sentence_625.wav,A new difficulty has arisen.,Một khó khăn mới đã nảy sinh.,A2
gzFpOCgvfuY_sentence_646.wav,My father is very strict.,Cha tôi rất nghiêm khắc.,A1
gzFpOCgvfuY_sentence_657.wav,Sight,Thị giác,A1
gzFpOCgvfuY_sentence_675.wav,Jim Vo.,Jim Vo.,A2
gzFpOCgvfuY_sentence_678.wav,Javo.,Javo.,A2
